Order_ID,Order_Date,Order_Month,Category,Region,Gross_Amount,Final_Status,Delivery_Days,Customer_Rating,Net_Revenue
ORD00240,2023-09-16,2023-09,Mỹ phẩm,TP.HCM,2130000.0,Canceled,9,0.0,0.0
ORD00241,2023-05-28,2023-05,Thời trang,TP.HCM,340000.0,Delivered,1,1.0,340000.0
ORD00242,2023-09-09,2023-09,Nhà cửa & Đời sống,Hải Phòng,4540000.0,Canceled,8,0.0,0.0
ORD00243,2023-12-12,2023-12,Mỹ phẩm,Đà Nẵng,500000.0,Delivered,3,3.0,500000.0
ORD00244,2023-05-27,2023-05,Thời trang,TP.HCM,780000.0,Returned,1,0.0,0.0
ORD00245,2023-05-28,2023-05,Thời trang,Đà Nẵng,130000.0,Delivered,2,4.0,130000.0
ORD00246,2023-12-18,2023-12,Mỹ phẩm,Hà Nội,2490000.0,Delivered,6,2.0,2490000.0
ORD00247,2023-07-18,2023-07,Điện thoại & Phụ kiện,Cần Thơ,3700000.0,Delivered,5,1.0,3700000.0
ORD00248,2023-11-04,2023-11,Điện thoại & Phụ kiện,Hải Phòng,4500000.0,Delivered,3,2.0,4500000.0
ORD00249,2023-05-08,2023-05,Điện thoại & Phụ kiện,Cần Thơ,400000.0,Canceled,9,0.0,0.0
ORD00250,2023-02-08,2023-02,Mỹ phẩm,Hải Phòng,3960000.0,Delivered,8,2.0,3960000.0
ORD00251,2023-12-04,2023-12,Mỹ phẩm,Hà Nội,1260000.0,Delivered,13,5.0,1260000.0
ORD00252,2023-12-26,2023-12,Điện thoại & Phụ kiện,Cần Thơ,2040000.0,Canceled,3,0.0,0.0
ORD00253,2023-05-09,2023-05,Thời trang,Hà Nội,990000.0,Canceled,2,0.0,0.0
ORD00254,2023-09-24,2023-09,Thời trang,Hải Phòng,1870000.0,Delivered,8,4.0,1870000.0
ORD00255,2023-05-31,2023-05,Điện thoại & Phụ kiện,TP.HCM,1540000.0,Canceled,5,0.0,0.0
ORD00256,2023-10-25,2023-10,Nhà cửa & Đời sống,Cần Thơ,4530000.0,Delivered,9,1.0,4530000.0
ORD00257,2023-04-09,2023-04,Điện thoại & Phụ kiện,Hà Nội,2110000.0,Delivered,1,5.0,2110000.0
ORD00258,2023-09-20,2023-09,Điện thoại & Phụ kiện,Cần Thơ,3310000.0,Delivered,10,1.0,3310000.0
ORD00259,2023-09-09,2023-09,Thời trang,Cần Thơ,3530000.0,Returned,3,0.0,0.0
ORD00260,2023-05-24,2023-05,Mỹ phẩm,Cần Thơ,2120000.0,Delivered,5,5.0,2120000.0
ORD00261,2023-12-12,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,330000.0,Delivered,2,4.0,330000.0
ORD00262,2023-04-22,2023-04,Thời trang,Hà Nội,3640000.0,Returned,3,0.0,0.0
ORD00263,2023-03-01,2023-03,Thời trang,Hà Nội,4800000.0,Delivered,4,2.0,4800000.0
ORD00264,2023-01-02,2023-01,Điện thoại & Phụ kiện,Cần Thơ,4250000.0,Canceled,4,0.0,0.0
ORD00265,2023-10-31,2023-10,Điện thoại & Phụ kiện,TP.HCM,4800000.0,Canceled,11,0.0,0.0
ORD00266,2023-09-11,2023-09,Thời trang,Cần Thơ,4910000.0,Returned,9,0.0,0.0
ORD00267,2023-05-20,2023-05,Điện thoại & Phụ kiện,Đà Nẵng,1140000.0,Delivered,1,5.0,1140000.0
ORD00268,2023-02-06,2023-02,Nhà cửa & Đời sống,Hải Phòng,2840000.0,Delivered,12,1.0,2840000.0
ORD00269,2023-06-09,2023-06,Mỹ phẩm,Đà Nẵng,3310000.0,Returned,9,0.0,0.0
ORD00270,2023-01-09,2023-01,Nhà cửa & Đời sống,TP.HCM,690000.0,Delivered,9,2.0,690000.0
ORD00271,2023-08-21,2023-08,Điện thoại & Phụ kiện,Cần Thơ,3800000.0,Delivered,11,5.0,3800000.0
ORD00272,2023-04-09,2023-04,Nhà cửa & Đời sống,Hà Nội,4590000.0,Delivered,6,1.0,4590000.0
ORD00273,2023-05-27,2023-05,Thời trang,Cần Thơ,240000.0,Delivered,11,4.0,240000.0
ORD00274,2023-10-31,2023-10,Điện thoại & Phụ kiện,TP.HCM,940000.0,Returned,1,0.0,0.0
ORD00275,2023-07-27,2023-07,Điện thoại & Phụ kiện,Hà Nội,4280000.0,Delivered,11,2.0,4280000.0
ORD00276,2023-05-11,2023-05,Điện thoại & Phụ kiện,Đà Nẵng,2060000.0,Delivered,13,4.0,2060000.0
ORD00277,2023-06-01,2023-06,Thời trang,Hải Phòng,2440000.0,Delivered,12,3.0,2440000.0
ORD00278,2023-02-23,2023-02,Thời trang,Hải Phòng,4200000.0,Delivered,6,1.0,4200000.0
ORD00279,2023-04-30,2023-04,Điện thoại & Phụ kiện,Cần Thơ,3530000.0,Delivered,8,5.0,3530000.0
ORD00280,2023-06-10,2023-06,Thời trang,Đà Nẵng,2720000.0,Delivered,5,4.0,2720000.0
ORD00281,2023-04-26,2023-04,Điện thoại & Phụ kiện,TP.HCM,150000.0,Delivered,5,3.0,150000.0
ORD00282,2023-03-16,2023-03,Thời trang,Hải Phòng,3900000.0,Delivered,1,3.0,3900000.0
ORD00283,2023-04-23,2023-04,Điện thoại & Phụ kiện,Đà Nẵng,2980000.0,Returned,1,0.0,0.0
ORD00284,2023-04-14,2023-04,Mỹ phẩm,Cần Thơ,670000.0,Delivered,8,4.0,670000.0
ORD00285,2023-12-06,2023-12,Mỹ phẩm,Hà Nội,4420000.0,Delivered,13,4.0,4420000.0
ORD00286,2023-09-11,2023-09,Thời trang,Cần Thơ,1540000.0,Returned,5,0.0,0.0
ORD00287,2023-08-15,2023-08,Điện thoại & Phụ kiện,Cần Thơ,3750000.0,Delivered,8,4.0,3750000.0
ORD00288,2023-04-22,2023-04,Điện thoại & Phụ kiện,Đà Nẵng,510000.0,Returned,10,0.0,0.0
ORD00289,2023-04-09,2023-04,Mỹ phẩm,Hải Phòng,3590000.0,Delivered,2,4.0,3590000.0
ORD00290,2023-06-02,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,2090000.0,Delivered,4,1.0,2090000.0
ORD00291,2023-12-15,2023-12,Điện thoại & Phụ kiện,Hà Nội,4330000.0,Canceled,13,0.0,0.0
ORD00292,2023-12-04,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,1830000.0,Delivered,11,4.0,1830000.0
ORD00293,2023-07-13,2023-07,Thời trang,TP.HCM,4640000.0,Canceled,10,0.0,0.0
ORD00294,2023-11-06,2023-11,Thời trang,Cần Thơ,4630000.0,Canceled,9,0.0,0.0
ORD00295,2023-06-12,2023-06,Mỹ phẩm,Hải Phòng,4610000.0,Delivered,13,2.0,4610000.0
ORD00296,2023-07-27,2023-07,Điện thoại & Phụ kiện,Hà Nội,3940000.0,Delivered,3,1.0,3940000.0
ORD00297,2023-06-18,2023-06,Điện thoại & Phụ kiện,Cần Thơ,3440000.0,Canceled,6,0.0,0.0
ORD00298,2023-06-10,2023-06,Mỹ phẩm,Đà Nẵng,1040000.0,Delivered,11,2.0,1040000.0
ORD00299,2023-03-09,2023-03,Mỹ phẩm,TP.HCM,2260000.0,Canceled,7,0.0,0.0
ORD00300,2023-10-16,2023-10,Điện thoại & Phụ kiện,Đà Nẵng,1200000.0,Delivered,3,4.0,1200000.0
ORD00301,2023-10-04,2023-10,Thời trang,Cần Thơ,3620000.0,Delivered,1,1.0,3620000.0
ORD00302,2023-10-31,2023-10,Điện thoại & Phụ kiện,Hà Nội,1890000.0,Delivered,2,4.0,1890000.0
ORD00303,2023-05-15,2023-05,Nhà cửa & Đời sống,Hải Phòng,1720000.0,Delivered,11,4.0,1720000.0
ORD00304,2023-07-14,2023-07,Điện thoại & Phụ kiện,Cần Thơ,1280000.0,Delivered,10,4.0,1280000.0
ORD00305,2023-05-08,2023-05,Nhà cửa & Đời sống,Hà Nội,3340000.0,Delivered,7,4.0,3340000.0
ORD00306,2023-02-02,2023-02,Thời trang,Cần Thơ,3980000.0,Delivered,7,1.0,3980000.0
ORD00307,2023-06-25,2023-06,Thời trang,TP.HCM,2370000.0,Delivered,12,2.0,2370000.0
ORD00308,2023-01-22,2023-01,Điện thoại & Phụ kiện,Đà Nẵng,1540000.0,Delivered,1,5.0,1540000.0
ORD00309,2023-08-26,2023-08,Thời trang,Hải Phòng,4460000.0,Canceled,10,0.0,0.0
ORD00310,2023-06-07,2023-06,Thời trang,Hà Nội,3170000.0,Delivered,7,1.0,3170000.0
ORD00311,2023-02-07,2023-02,Điện thoại & Phụ kiện,Hải Phòng,1510000.0,Delivered,10,5.0,1510000.0
ORD00312,2023-08-18,2023-08,Thời trang,Hải Phòng,1310000.0,Delivered,11,3.0,1310000.0
ORD00313,2023-12-31,2023-12,Nhà cửa & Đời sống,Hải Phòng,2940000.0,Delivered,6,2.0,2940000.0
ORD00314,2023-02-20,2023-02,Thời trang,Hà Nội,4010000.0,Delivered,11,1.0,4010000.0
ORD00315,2023-09-21,2023-09,Mỹ phẩm,Hà Nội,2350000.0,Delivered,6,1.0,2350000.0
ORD00316,2023-10-10,2023-10,Điện thoại & Phụ kiện,Hải Phòng,3690000.0,Delivered,7,1.0,3690000.0
ORD00317,2023-01-27,2023-01,Thời trang,Đà Nẵng,2660000.0,Delivered,7,5.0,2660000.0
ORD00318,2023-08-14,2023-08,Điện thoại & Phụ kiện,Cần Thơ,2940000.0,Delivered,1,4.0,2940000.0
ORD00319,2023-10-04,2023-10,Thời trang,Hải Phòng,4290000.0,Returned,10,0.0,0.0
ORD00320,2023-10-13,2023-10,Nhà cửa & Đời sống,TP.HCM,4440000.0,Delivered,5,5.0,4440000.0
ORD00321,2023-04-07,2023-04,Thời trang,Hải Phòng,1740000.0,Delivered,8,5.0,1740000.0
ORD00322,2023-10-11,2023-10,Điện thoại & Phụ kiện,Hà Nội,2300000.0,Delivered,8,2.0,2300000.0
ORD00323,2023-11-13,2023-11,Điện thoại & Phụ kiện,Cần Thơ,780000.0,Delivered,3,3.0,780000.0
ORD00324,2023-10-31,2023-10,Thời trang,TP.HCM,3180000.0,Delivered,3,1.0,3180000.0
ORD00325,2023-05-27,2023-05,Thời trang,Cần Thơ,2330000.0,Delivered,7,5.0,2330000.0
ORD00326,2023-01-04,2023-01,Mỹ phẩm,Cần Thơ,1330000.0,Canceled,4,0.0,0.0
ORD00327,2023-02-04,2023-02,Mỹ phẩm,TP.HCM,4450000.0,Delivered,6,2.0,4450000.0
ORD00328,2023-07-11,2023-07,Thời trang,Hải Phòng,3530000.0,Delivered,9,4.0,3530000.0
ORD00329,2023-02-18,2023-02,Điện thoại & Phụ kiện,Hải Phòng,3480000.0,Delivered,10,3.0,3480000.0
ORD00330,2023-01-17,2023-01,Điện thoại & Phụ kiện,Hải Phòng,210000.0,Delivered,2,1.0,210000.0
ORD00331,2023-06-21,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,610000.0,Delivered,2,5.0,610000.0
ORD00332,2023-08-08,2023-08,Điện thoại & Phụ kiện,Hải Phòng,1380000.0,Delivered,6,4.0,1380000.0
ORD00333,2023-06-07,2023-06,Thời trang,TP.HCM,1440000.0,Delivered,3,2.0,1440000.0
ORD00334,2023-02-15,2023-02,Thời trang,Đà Nẵng,1540000.0,Delivered,1,1.0,1540000.0
ORD00335,2023-01-06,2023-01,Thời trang,Hải Phòng,1360000.0,Delivered,2,4.0,1360000.0
ORD00336,2023-04-09,2023-04,Điện thoại & Phụ kiện,Đà Nẵng,2350000.0,Delivered,13,2.0,2350000.0
ORD00337,2023-08-21,2023-08,Điện thoại & Phụ kiện,TP.HCM,4360000.0,Delivered,7,1.0,4360000.0
ORD00338,2023-02-06,2023-02,Điện thoại & Phụ kiện,Hải Phòng,800000.0,Delivered,4,5.0,800000.0
ORD00339,2023-10-07,2023-10,Điện thoại & Phụ kiện,Hà Nội,2820000.0,Delivered,12,2.0,2820000.0
ORD00340,2023-12-15,2023-12,Mỹ phẩm,TP.HCM,1960000.0,Delivered,2,4.0,1960000.0
ORD00341,2023-10-29,2023-10,Điện thoại & Phụ kiện,Cần Thơ,120000.0,Delivered,11,1.0,120000.0
ORD00342,2023-06-30,2023-06,Thời trang,Cần Thơ,2940000.0,Delivered,12,3.0,2940000.0
ORD00343,2023-04-05,2023-04,Điện thoại & Phụ kiện,TP.HCM,310000.0,Delivered,12,1.0,310000.0
ORD00344,2023-04-09,2023-04,Mỹ phẩm,Cần Thơ,1750000.0,Delivered,8,4.0,1750000.0
ORD00345,2023-07-07,2023-07,Thời trang,TP.HCM,3190000.0,Delivered,4,4.0,3190000.0
ORD00346,2023-04-26,2023-04,Điện thoại & Phụ kiện,Hà Nội,3720000.0,Returned,4,0.0,0.0
ORD00347,2023-07-10,2023-07,Thời trang,TP.HCM,4860000.0,Delivered,2,4.0,4860000.0
ORD00348,2023-09-10,2023-09,Mỹ phẩm,Hải Phòng,4430000.0,Delivered,1,1.0,4430000.0
ORD00349,2023-06-10,2023-06,Nhà cửa & Đời sống,Hải Phòng,2550000.0,Delivered,1,2.0,2550000.0
ORD00350,2023-09-13,2023-09,Điện thoại & Phụ kiện,Đà Nẵng,2430000.0,Delivered,3,1.0,2430000.0
ORD00351,2023-11-19,2023-11,Mỹ phẩm,Cần Thơ,3340000.0,Delivered,6,4.0,3340000.0
ORD00352,2023-05-08,2023-05,Nhà cửa & Đời sống,Cần Thơ,1670000.0,Delivered,7,3.0,1670000.0
ORD00353,2023-01-18,2023-01,Nhà cửa & Đời sống,TP.HCM,1600000.0,Delivered,13,3.0,1600000.0
ORD00354,2023-10-08,2023-10,Thời trang,Cần Thơ,2220000.0,Canceled,9,0.0,0.0
ORD00355,2023-08-11,2023-08,Thời trang,Hải Phòng,3850000.0,Canceled,5,0.0,0.0
ORD00356,2023-02-23,2023-02,Thời trang,Hà Nội,2270000.0,Delivered,9,3.0,2270000.0
ORD00357,2023-02-27,2023-02,Mỹ phẩm,TP.HCM,2550000.0,Delivered,8,4.0,2550000.0
ORD00358,2023-11-19,2023-11,Thời trang,Cần Thơ,3120000.0,Delivered,1,2.0,3120000.0
ORD00359,2023-12-26,2023-12,Thời trang,Hải Phòng,4140000.0,Canceled,11,0.0,0.0
ORD00360,2023-06-23,2023-06,Thời trang,Đà Nẵng,2850000.0,Delivered,12,4.0,2850000.0
ORD00361,2023-10-07,2023-10,Mỹ phẩm,Cần Thơ,1600000.0,Delivered,3,3.0,1600000.0
ORD00362,2023-04-24,2023-04,Mỹ phẩm,Hà Nội,2050000.0,Delivered,8,1.0,2050000.0
ORD00363,2023-10-15,2023-10,Điện thoại & Phụ kiện,Hà Nội,4140000.0,Delivered,9,2.0,4140000.0
ORD00364,2023-12-08,2023-12,Mỹ phẩm,Cần Thơ,300000.0,Delivered,4,4.0,300000.0
ORD00365,2023-05-31,2023-05,Thời trang,Cần Thơ,2660000.0,Delivered,12,1.0,2660000.0
ORD00366,2023-05-07,2023-05,Mỹ phẩm,Hải Phòng,4080000.0,Delivered,6,3.0,4080000.0
ORD00367,2023-06-04,2023-06,Thời trang,Cần Thơ,260000.0,Delivered,4,4.0,260000.0
ORD00368,2023-09-30,2023-09,Điện thoại & Phụ kiện,Đà Nẵng,600000.0,Delivered,13,2.0,600000.0
ORD00369,2023-04-14,2023-04,Nhà cửa & Đời sống,Hải Phòng,4560000.0,Delivered,9,1.0,4560000.0
ORD00370,2023-10-26,2023-10,Điện thoại & Phụ kiện,TP.HCM,2790000.0,Delivered,2,1.0,2790000.0
ORD00371,2023-09-03,2023-09,Mỹ phẩm,Đà Nẵng,3240000.0,Delivered,6,2.0,3240000.0
ORD00372,2023-06-25,2023-06,Thời trang,Hải Phòng,920000.0,Delivered,11,1.0,920000.0
ORD00373,2023-02-08,2023-02,Thời trang,Hải Phòng,3150000.0,Returned,13,0.0,0.0
ORD00374,2023-06-19,2023-06,Điện thoại & Phụ kiện,Hà Nội,1330000.0,Delivered,3,4.0,1330000.0
ORD00375,2023-09-04,2023-09,Thời trang,Hải Phòng,2990000.0,Delivered,10,5.0,2990000.0
ORD00376,2023-01-26,2023-01,Điện thoại & Phụ kiện,Đà Nẵng,2710000.0,Delivered,4,3.0,2710000.0
ORD00377,2023-12-21,2023-12,Điện thoại & Phụ kiện,Cần Thơ,3740000.0,Canceled,2,0.0,0.0
ORD00378,2023-11-02,2023-11,Điện thoại & Phụ kiện,Đà Nẵng,580000.0,Canceled,11,0.0,0.0
ORD00379,2023-01-13,2023-01,Điện thoại & Phụ kiện,TP.HCM,150000.0,Delivered,8,3.0,150000.0
ORD00380,2023-11-12,2023-11,Nhà cửa & Đời sống,Hải Phòng,1260000.0,Delivered,10,2.0,1260000.0
ORD00381,2023-11-09,2023-11,Nhà cửa & Đời sống,Hải Phòng,1270000.0,Delivered,8,5.0,1270000.0
ORD00382,2023-02-05,2023-02,Điện thoại & Phụ kiện,Hải Phòng,4620000.0,Delivered,1,3.0,4620000.0
ORD00383,2023-06-22,2023-06,Mỹ phẩm,Hải Phòng,2720000.0,Delivered,10,3.0,2720000.0
ORD00384,2023-01-20,2023-01,Điện thoại & Phụ kiện,Hà Nội,3620000.0,Delivered,6,4.0,3620000.0
ORD00385,2023-11-17,2023-11,Thời trang,Hà Nội,4700000.0,Delivered,1,5.0,4700000.0
ORD00386,2023-09-21,2023-09,Mỹ phẩm,Cần Thơ,4440000.0,Delivered,6,5.0,4440000.0
ORD00387,2023-05-22,2023-05,Nhà cửa & Đời sống,Hải Phòng,3830000.0,Delivered,7,3.0,3830000.0
ORD00388,2023-05-23,2023-05,Thời trang,TP.HCM,1380000.0,Delivered,2,5.0,1380000.0
ORD00389,2023-04-02,2023-04,Mỹ phẩm,Cần Thơ,4060000.0,Canceled,9,0.0,0.0
ORD00390,2023-12-20,2023-12,Điện thoại & Phụ kiện,Hải Phòng,1800000.0,Delivered,8,2.0,1800000.0
ORD00391,2023-11-18,2023-11,Nhà cửa & Đời sống,Hà Nội,360000.0,Delivered,9,3.0,360000.0
ORD00392,2023-10-15,2023-10,Điện thoại & Phụ kiện,TP.HCM,2080000.0,Delivered,10,1.0,2080000.0
ORD00393,2023-08-03,2023-08,Thời trang,Cần Thơ,3810000.0,Delivered,13,3.0,3810000.0
ORD00394,2023-12-08,2023-12,Thời trang,TP.HCM,3960000.0,Delivered,4,3.0,3960000.0
ORD00395,2023-02-20,2023-02,Thời trang,Hải Phòng,3230000.0,Delivered,4,2.0,3230000.0
ORD00396,2023-06-02,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,3540000.0,Delivered,12,1.0,3540000.0
ORD00397,2023-07-05,2023-07,Nhà cửa & Đời sống,TP.HCM,1060000.0,Canceled,8,0.0,0.0
ORD00398,2023-03-04,2023-03,Điện thoại & Phụ kiện,TP.HCM,4970000.0,Canceled,1,0.0,0.0
ORD00399,2023-07-09,2023-07,Thời trang,Hà Nội,260000.0,Canceled,8,0.0,0.0
ORD00400,2023-05-05,2023-05,Điện thoại & Phụ kiện,Hải Phòng,1820000.0,Delivered,7,5.0,1820000.0
ORD00401,2023-05-30,2023-05,Điện thoại & Phụ kiện,TP.HCM,4710000.0,Delivered,12,1.0,4710000.0
ORD00402,2023-11-10,2023-11,Thời trang,Hải Phòng,1100000.0,Delivered,7,5.0,1100000.0
ORD00403,2023-02-27,2023-02,Thời trang,Hà Nội,1950000.0,Canceled,9,0.0,0.0
ORD00404,2023-12-08,2023-12,Điện thoại & Phụ kiện,Hải Phòng,1930000.0,Delivered,13,2.0,1930000.0
ORD00405,2023-11-01,2023-11,Điện thoại & Phụ kiện,Hà Nội,4470000.0,Canceled,10,0.0,0.0
ORD00406,2023-06-29,2023-06,Thời trang,Hà Nội,2240000.0,Delivered,7,1.0,2240000.0
ORD00407,2023-06-19,2023-06,Mỹ phẩm,Cần Thơ,2600000.0,Canceled,2,0.0,0.0
ORD00408,2023-11-22,2023-11,Mỹ phẩm,Hải Phòng,2250000.0,Delivered,1,5.0,2250000.0
ORD00409,2023-09-28,2023-09,Điện thoại & Phụ kiện,Đà Nẵng,380000.0,Delivered,1,5.0,380000.0
ORD00410,2023-02-23,2023-02,Điện thoại & Phụ kiện,Cần Thơ,1110000.0,Returned,7,0.0,0.0
ORD00411,2023-04-11,2023-04,Điện thoại & Phụ kiện,Hà Nội,1320000.0,Delivered,5,2.0,1320000.0
ORD00412,2023-09-21,2023-09,Điện thoại & Phụ kiện,Đà Nẵng,630000.0,Returned,4,0.0,0.0
ORD00413,2023-02-22,2023-02,Thời trang,TP.HCM,2920000.0,Canceled,5,0.0,0.0
ORD00414,2023-03-01,2023-03,Thời trang,TP.HCM,1110000.0,Returned,10,0.0,0.0
ORD00415,2023-04-18,2023-04,Điện thoại & Phụ kiện,Cần Thơ,1260000.0,Delivered,10,4.0,1260000.0
ORD00416,2023-01-05,2023-01,Điện thoại & Phụ kiện,Đà Nẵng,1130000.0,Delivered,6,1.0,1130000.0
ORD00417,2023-04-13,2023-04,Điện thoại & Phụ kiện,Hải Phòng,540000.0,Delivered,12,5.0,540000.0
ORD00418,2023-07-15,2023-07,Mỹ phẩm,Đà Nẵng,1230000.0,Returned,10,0.0,0.0
ORD00419,2023-09-19,2023-09,Nhà cửa & Đời sống,Cần Thơ,3520000.0,Delivered,6,1.0,3520000.0
ORD00420,2023-12-31,2023-12,Điện thoại & Phụ kiện,Hải Phòng,400000.0,Delivered,1,4.0,400000.0
ORD00421,2023-12-16,2023-12,Điện thoại & Phụ kiện,Hải Phòng,1730000.0,Delivered,2,2.0,1730000.0
ORD00422,2023-02-16,2023-02,Mỹ phẩm,TP.HCM,4740000.0,Canceled,3,0.0,0.0
ORD00423,2023-12-21,2023-12,Nhà cửa & Đời sống,Đà Nẵng,1980000.0,Canceled,4,0.0,0.0
ORD00424,2023-11-07,2023-11,Thời trang,Hải Phòng,3020000.0,Delivered,6,4.0,3020000.0
ORD00425,2023-11-04,2023-11,Điện thoại & Phụ kiện,Cần Thơ,2040000.0,Delivered,12,1.0,2040000.0
ORD00426,2023-05-24,2023-05,Điện thoại & Phụ kiện,TP.HCM,3010000.0,Delivered,12,1.0,3010000.0
ORD00427,2023-09-26,2023-09,Thời trang,Hải Phòng,3840000.0,Delivered,11,4.0,3840000.0
ORD00428,2023-05-04,2023-05,Điện thoại & Phụ kiện,Đà Nẵng,2700000.0,Delivered,13,3.0,2700000.0
ORD00429,2023-04-16,2023-04,Điện thoại & Phụ kiện,TP.HCM,4390000.0,Delivered,9,5.0,4390000.0
ORD00430,2023-06-07,2023-06,Thời trang,Đà Nẵng,2160000.0,Delivered,12,3.0,2160000.0
ORD00431,2023-05-27,2023-05,Điện thoại & Phụ kiện,Đà Nẵng,610000.0,Canceled,2,0.0,0.0
ORD00432,2023-05-25,2023-05,Mỹ phẩm,Đà Nẵng,580000.0,Delivered,8,5.0,580000.0
ORD00433,2023-04-30,2023-04,Điện thoại & Phụ kiện,TP.HCM,150000.0,Delivered,9,1.0,150000.0
ORD00434,2023-11-15,2023-11,Điện thoại & Phụ kiện,Hải Phòng,3880000.0,Canceled,2,0.0,0.0
ORD00435,2023-10-02,2023-10,Thời trang,Hà Nội,4030000.0,Delivered,9,3.0,4030000.0
ORD00436,2023-04-02,2023-04,Điện thoại & Phụ kiện,Hải Phòng,3830000.0,Canceled,7,0.0,0.0
ORD00437,2023-02-27,2023-02,Nhà cửa & Đời sống,TP.HCM,2330000.0,Delivered,9,1.0,2330000.0
ORD00438,2023-12-12,2023-12,Thời trang,Hà Nội,320000.0,Canceled,6,0.0,0.0
ORD00439,2023-08-17,2023-08,Điện thoại & Phụ kiện,Hà Nội,1540000.0,Delivered,2,5.0,1540000.0
ORD00440,2023-04-27,2023-04,Mỹ phẩm,Hà Nội,1190000.0,Delivered,8,3.0,1190000.0
ORD00441,2023-11-14,2023-11,Điện thoại & Phụ kiện,Cần Thơ,2210000.0,Delivered,10,1.0,2210000.0
ORD00442,2023-10-06,2023-10,Nhà cửa & Đời sống,TP.HCM,3090000.0,Returned,9,0.0,0.0
ORD00443,2023-05-07,2023-05,Điện thoại & Phụ kiện,Cần Thơ,500000.0,Returned,12,0.0,0.0
ORD00444,2023-05-09,2023-05,Thời trang,Hà Nội,4080000.0,Delivered,8,5.0,4080000.0
ORD00445,2023-02-27,2023-02,Điện thoại & Phụ kiện,Cần Thơ,1810000.0,Delivered,2,4.0,1810000.0
ORD00446,2023-05-02,2023-05,Thời trang,Cần Thơ,1950000.0,Delivered,8,3.0,1950000.0
ORD00447,2023-01-01,2023-01,Mỹ phẩm,TP.HCM,2230000.0,Delivered,3,1.0,2230000.0
ORD00448,2023-08-27,2023-08,Mỹ phẩm,Đà Nẵng,3150000.0,Canceled,3,0.0,0.0
ORD00449,2023-10-17,2023-10,Điện thoại & Phụ kiện,Cần Thơ,610000.0,Delivered,9,3.0,610000.0
ORD00450,2023-04-06,2023-04,Điện thoại & Phụ kiện,Cần Thơ,790000.0,Canceled,13,0.0,0.0
ORD00451,2023-05-06,2023-05,Mỹ phẩm,Hà Nội,2050000.0,Delivered,9,1.0,2050000.0
ORD00452,2023-04-28,2023-04,Nhà cửa & Đời sống,Hà Nội,4560000.0,Delivered,9,2.0,4560000.0
ORD00453,2023-02-17,2023-02,Điện thoại & Phụ kiện,Hà Nội,4510000.0,Canceled,4,0.0,0.0
ORD00454,2023-03-30,2023-03,Thời trang,Hải Phòng,1600000.0,Delivered,12,3.0,1600000.0
ORD00455,2023-08-25,2023-08,Điện thoại & Phụ kiện,Cần Thơ,4370000.0,Delivered,7,4.0,4370000.0
ORD00456,2023-09-29,2023-09,Mỹ phẩm,Hà Nội,1180000.0,Canceled,13,0.0,0.0
ORD00457,2023-07-08,2023-07,Điện thoại & Phụ kiện,TP.HCM,4760000.0,Delivered,8,5.0,4760000.0
ORD00458,2023-07-11,2023-07,Điện thoại & Phụ kiện,Hải Phòng,1270000.0,Delivered,13,5.0,1270000.0
ORD00459,2023-03-10,2023-03,Mỹ phẩm,Đà Nẵng,3740000.0,Returned,13,0.0,0.0
ORD00460,2023-10-05,2023-10,Điện thoại & Phụ kiện,Cần Thơ,1040000.0,Delivered,5,3.0,1040000.0
ORD00461,2023-12-15,2023-12,Thời trang,Cần Thơ,2650000.0,Delivered,13,3.0,2650000.0
ORD00462,2023-09-04,2023-09,Thời trang,TP.HCM,530000.0,Delivered,1,5.0,530000.0
ORD00463,2023-03-17,2023-03,Điện thoại & Phụ kiện,Đà Nẵng,4450000.0,Delivered,9,2.0,4450000.0
ORD00464,2023-06-03,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,760000.0,Returned,6,0.0,0.0
ORD00465,2023-05-24,2023-05,Thời trang,Hải Phòng,1650000.0,Delivered,3,4.0,1650000.0
ORD00466,2023-03-27,2023-03,Điện thoại & Phụ kiện,Cần Thơ,3320000.0,Delivered,3,5.0,3320000.0
ORD00467,2023-07-04,2023-07,Thời trang,Hà Nội,2150000.0,Canceled,10,0.0,0.0
ORD00468,2023-10-12,2023-10,Mỹ phẩm,TP.HCM,2830000.0,Delivered,1,1.0,2830000.0
ORD00469,2023-08-08,2023-08,Mỹ phẩm,TP.HCM,1640000.0,Canceled,13,0.0,0.0
ORD00470,2023-03-10,2023-03,Điện thoại & Phụ kiện,TP.HCM,1880000.0,Returned,8,0.0,0.0
ORD00471,2023-02-16,2023-02,Điện thoại & Phụ kiện,TP.HCM,690000.0,Delivered,2,1.0,690000.0
ORD00472,2023-04-04,2023-04,Điện thoại & Phụ kiện,Hà Nội,830000.0,Delivered,12,5.0,830000.0
ORD00473,2023-08-26,2023-08,Điện thoại & Phụ kiện,Hà Nội,580000.0,Delivered,1,5.0,580000.0
ORD00474,2023-07-23,2023-07,Thời trang,Hải Phòng,2800000.0,Returned,7,0.0,0.0
